Dataset,Normalization,Resample,accuracy,balanced_accuracy,auroc,log_loss
DodgerLoopDay,maximum_absolute_scaling,Resample_17,0.35,0.35145330859616575,0.6236975720747918,23.428374702926146
DodgerLoopDay,maximum_absolute_scaling,Resample_18,0.4,0.3945054945054945,0.6541304013722369,21.62619203347029
DodgerLoopDay,maximum_absolute_scaling,Resample_19,0.3375,0.36386827458256027,0.6262327353878654,23.87892037029011
DodgerLoopDay,maximum_absolute_scaling,Resample_20,0.4125,0.3988511488511488,0.657577839701747,21.175646366106328
DodgerLoopDay,maximum_absolute_scaling,Resample_21,0.4625,0.47552447552447547,0.6869858780631007,19.373463696650468
DodgerLoopDay,maximum_absolute_scaling,Resample_22,0.4875,0.490031021609969,0.7028780423833402,18.472372361922538
DodgerLoopDay,maximum_absolute_scaling,Resample_23,0.425,0.41461276818419673,0.6621334207745564,20.72510069874236
DodgerLoopDay,maximum_absolute_scaling,Resample_24,0.425,0.413337456194599,0.6666204984994575,20.72510069874236
DodgerLoopDay,maximum_absolute_scaling,Resample_25,0.4625,0.45622710622710627,0.6926191409278253,19.373463696650468
DodgerLoopDay,maximum_absolute_scaling,Resample_26,0.3625,0.4128564246211305,0.6303090554719734,22.977829035562184
DodgerLoopDay,maximum_absolute_scaling,Resample_27,0.4,0.418866847438276,0.6469119220465063,21.62619203347029
DodgerLoopDay,maximum_absolute_scaling,Resample_28,0.45,0.4477258852258852,0.6768913159142023,19.824009364014433
DodgerLoopDay,maximum_absolute_scaling,Resample_29,0.3875,0.39894867037724185,0.641270365630718,22.07673770083425
GesturePebbleZ1,maximum_absolute_scaling,Resample_0,0.5930232558139535,0.584824370062366,0.7560087769722503,14.668928704873261
GesturePebbleZ1,maximum_absolute_scaling,Resample_1,0.5755813953488372,0.5853549530179966,0.7474127931199003,15.297597077939258
GesturePebbleZ1,maximum_absolute_scaling,Resample_2,0.5930232558139535,0.5978594185583433,0.7552735537041594,14.668928704873261
GesturePebbleZ1,maximum_absolute_scaling,Resample_3,0.6686046511627907,0.6714964868862717,0.8001970442860944,11.944699088253941
GesturePebbleZ1,maximum_absolute_scaling,Resample_4,0.6337209302325582,0.6496977746347962,0.7844938345505175,13.202035834385935
GesturePebbleZ1,maximum_absolute_scaling,Resample_5,0.6453488372093024,0.6357219050878672,0.7891151106774833,12.782923585675272
GesturePebbleZ1,maximum_absolute_scaling,Resample_6,0.6511627906976745,0.6553389971680826,0.7912368443884493,12.573367461319938
GesturePebbleZ1,maximum_absolute_scaling,Resample_7,0.5755813953488372,0.5749361430395913,0.7449201192067876,15.297597077939256
GesturePebbleZ1,maximum_absolute_scaling,Resample_8,0.6337209302325582,0.6336866117993297,0.7807273813115626,13.202035834385935
GesturePebbleZ1,maximum_absolute_scaling,Resample_9,0.6627906976744186,0.6693144499178981,0.7980738165236819,12.154255212609272
GesturePebbleZ1,maximum_absolute_scaling,Resample_10,0.7151162790697675,0.711892666720253,0.8289130872376974,10.268250093411282
GesturePebbleZ1,maximum_absolute_scaling,Resample_11,0.6395348837209303,0.6315099713088219,0.7858210165292775,12.992479710030603
GesturePebbleZ1,maximum_absolute_scaling,Resample_12,0.6569767441860465,0.6596220328035636,0.795388120943362,12.363811336964604
GesturePebbleZ1,maximum_absolute_scaling,Resample_13,0.6744186046511628,0.6726709798873314,0.8065661152015839,11.735142963898609
GesturePebbleZ1,maximum_absolute_scaling,Resample_14,0.5813953488372093,0.5907787552948843,0.7485391340951206,15.088040953583924
GesturePebbleZ1,maximum_absolute_scaling,Resample_15,0.6046511627906976,0.6152280509008395,0.7638469410281491,14.249816456162598
GesturePebbleZ1,maximum_absolute_scaling,Resample_16,0.6686046511627907,0.6658003696777657,0.8036201409810995,11.944699088253941
GesturePebbleZ1,maximum_absolute_scaling,Resample_17,0.6627906976744186,0.6620907487574154,0.8000146285109884,12.154255212609272
GesturePebbleZ1,maximum_absolute_scaling,Resample_18,0.6104651162790697,0.6033202834273806,0.7687684940687216,14.040260331807264
GesturePebbleZ1,maximum_absolute_scaling,Resample_19,0.6511627906976745,0.6475406777130915,0.7928071276596099,12.57336746131994
GesturePebbleZ1,maximum_absolute_scaling,Resample_20,0.6918604651162791,0.6909474624991866,0.8146825697191569,11.106474590832612
GesturePebbleZ1,maximum_absolute_scaling,Resample_21,0.686046511627907,0.6847096964338344,0.8131831546501095,11.316030715187942
GesturePebbleZ1,maximum_absolute_scaling,Resample_22,0.5813953488372093,0.5971500030408077,0.7513896132937715,15.088040953583924
GesturePebbleZ1,maximum_absolute_scaling,Resample_23,0.6337209302325582,0.6314153439153439,0.7805857173693502,13.202035834385935
GesturePebbleZ1,maximum_absolute_scaling,Resample_24,0.6395348837209303,0.6460129993463327,0.7856062728317764,12.9924797100306
GesturePebbleZ1,maximum_absolute_scaling,Resample_25,0.6337209302325582,0.6378388980113118,0.7804442989581063,13.202035834385935
GesturePebbleZ1,maximum_absolute_scaling,Resample_26,0.6162790697674418,0.6180059523809524,0.7702342810617459,13.830704207451932
GesturePebbleZ1,maximum_absolute_scaling,Resample_27,0.5930232558139535,0.5872600496288652,0.7551285807836087,14.668928704873261
GesturePebbleZ1,maximum_absolute_scaling,Resample_28,0.6569767441860465,0.6692042700107216,0.796970203590358,12.363811336964604
GesturePebbleZ1,maximum_absolute_scaling,Resample_29,0.6337209302325582,0.6417893870835046,0.7833989873525571,13.202035834385935
GunPointAgeSpan,maximum_absolute_scaling,Resample_0,0.9208860759493671,0.9209935897435897,0.9209935897435897,2.851554856733952
GunPointAgeSpan,maximum_absolute_scaling,Resample_1,0.9367088607594937,0.9369264676417551,0.9369264676417551,2.2812438853871613
GunPointAgeSpan,maximum_absolute_scaling,Resample_2,0.9367088607594937,0.936746384649281,0.936746384649281,2.2812438853871613
GunPointAgeSpan,maximum_absolute_scaling,Resample_3,0.9335443037974683,0.9327112181416817,0.9327112181416818,2.3953060796565198
GunPointAgeSpan,maximum_absolute_scaling,Resample_4,0.930379746835443,0.9305950711280304,0.9305950711280304,2.5093682739258774
GunPointAgeSpan,maximum_absolute_scaling,Resample_5,0.9145569620253164,0.9154277699859747,0.9154277699859747,3.079679245272668
GunPointAgeSpan,maximum_absolute_scaling,Resample_6,0.9367088607594937,0.9365028332596552,0.9365028332596552,2.2812438853871613
GunPointAgeSpan,maximum_absolute_scaling,Resample_7,0.9335443037974683,0.9323749949877702,0.9323749949877701,2.3953060796565198
GunPointAgeSpan,maximum_absolute_scaling,Resample_8,0.9367088607594937,0.9365079365079365,0.9365079365079365,2.2812438853871617
GunPointAgeSpan,maximum_absolute_scaling,Resample_9,0.930379746835443,0.930048076923077,0.930048076923077,2.5093682739258774
GunPointAgeSpan,maximum_absolute_scaling,Resample_10,0.9335443037974683,0.9341767068273092,0.9341767068273094,2.3953060796565193
GunPointAgeSpan,maximum_absolute_scaling,Resample_11,0.9620253164556962,0.9626925545571245,0.9626925545571245,1.3687463312322972
GunPointAgeSpan,maximum_absolute_scaling,Resample_12,0.9493670886075949,0.9503913305237808,0.9503913305237808,1.8249951083097293
GunPointAgeSpan,maximum_absolute_scaling,Resample_13,0.9272151898734177,0.9260395364689843,0.9260395364689843,2.6234304681952354
GunPointAgeSpan,maximum_absolute_scaling,Resample_14,0.9462025316455697,0.9469672657252888,0.9469672657252889,1.9390573025790876
GunPointAgeSpan,maximum_absolute_scaling,Resample_15,0.9050632911392406,0.9053685897435897,0.9053685897435898,3.4218658280807426
GunPointAgeSpan,maximum_absolute_scaling,Resample_16,0.9367088607594937,0.9362051693047486,0.9362051693047486,2.2812438853871613
GunPointAgeSpan,maximum_absolute_scaling,Resample_17,0.930379746835443,0.9305237808549067,0.9305237808549067,2.5093682739258774
GunPointAgeSpan,maximum_absolute_scaling,Resample_18,0.9113924050632911,0.9160314579552329,0.9160314579552329,3.1937414395420265
GunPointAgeSpan,maximum_absolute_scaling,Resample_19,0.9272151898734177,0.9280905630134242,0.9280905630134243,2.623430468195236
GunPointAgeSpan,maximum_absolute_scaling,Resample_20,0.9335443037974683,0.9338350391330523,0.9338350391330523,2.3953060796565198
GunPointAgeSpan,maximum_absolute_scaling,Resample_21,0.9335443037974683,0.9345803761177273,0.9345803761177274,2.3953060796565198
GunPointAgeSpan,maximum_absolute_scaling,Resample_22,0.9240506329113924,0.9235341365461847,0.9235341365461847,2.737492662464594
GunPointAgeSpan,maximum_absolute_scaling,Resample_23,0.9272151898734177,0.9273237179487179,0.9273237179487179,2.623430468195236
GunPointAgeSpan,maximum_absolute_scaling,Resample_24,0.939873417721519,0.939873417721519,0.9398734177215191,2.1671816911178032
GunPointAgeSpan,maximum_absolute_scaling,Resample_25,0.9335443037974683,0.9331471285616686,0.9331471285616686,2.3953060796565198
GunPointAgeSpan,maximum_absolute_scaling,Resample_26,0.9493670886075949,0.9502966169632836,0.9502966169632837,1.8249951083097293
GunPointAgeSpan,maximum_absolute_scaling,Resample_27,0.9177215189873418,0.9178313253012048,0.9178313253012048,2.96561705100331
GunPointAgeSpan,maximum_absolute_scaling,Resample_28,0.9208860759493671,0.9207551707551708,0.9207551707551708,2.851554856733952
GunPointAgeSpan,maximum_absolute_scaling,Resample_29,0.9367088607594937,0.9367864439370268,0.9367864439370268,2.2812438853871613
MelbournePedestrian,maximum_absolute_scaling,Resample_0,0.7634276342763427,0.7630507587650445,0.8685652687085165,8.52693235158696
MelbournePedestrian,maximum_absolute_scaling,Resample_1,0.7605576055760558,0.7606302092317548,0.8669983548315227,8.630378671276922
MelbournePedestrian,maximum_absolute_scaling,Resample_2,0.7769577695776958,0.7749880532345952,0.8761427300060485,8.039256844477135
MelbournePedestrian,maximum_absolute_scaling,Resample_3,0.7597375973759738,0.7562696704242793,0.8665020186382749,8.659934762616913
MelbournePedestrian,maximum_absolute_scaling,Resample_4,0.7675276752767528,0.7680893707406043,0.870907446063866,8.379151894887013
MelbournePedestrian,maximum_absolute_scaling,Resample_5,0.7576875768757687,0.7592953142165673,0.8653963316296689,8.733824990966887
MelbournePedestrian,maximum_absolute_scaling,Resample_6,0.7589175891758918,0.7622772443000481,0.8661329919834536,8.689490853956903
MelbournePedestrian,maximum_absolute_scaling,Resample_7,0.7609676096760968,0.765130110400598,0.8673102015786047,8.615600625606929
MelbournePedestrian,maximum_absolute_scaling,Resample_8,0.7650676506765067,0.7662892376880996,0.8694925665960007,8.467820168906982
MelbournePedestrian,maximum_absolute_scaling,Resample_9,0.7638376383763837,0.7617770426754994,0.8688597582317996,8.512154305916965
MelbournePedestrian,maximum_absolute_scaling,Resample_10,0.7634276342763427,0.7631646738239365,0.868636785727262,8.52693235158696
MelbournePedestrian,maximum_absolute_scaling,Resample_11,0.7626076260762608,0.7628903213140992,0.868071719546747,8.556488442926948
MelbournePedestrian,maximum_absolute_scaling,Resample_12,0.7683476834768348,0.7665312637626809,0.8712249110473838,8.349595803547023
MelbournePedestrian,maximum_absolute_scaling,Resample_13,0.7695776957769578,0.7686907097385717,0.8719982658134309,8.30526166653704
MelbournePedestrian,maximum_absolute_scaling,Resample_14,0.7654776547765477,0.7669173377760019,0.8697573208509352,8.453042123236987
MelbournePedestrian,maximum_absolute_scaling,Resample_15,0.7814678146781467,0.7790643371571513,0.8785358159241193,7.8766983421071926
MelbournePedestrian,maximum_absolute_scaling,Resample_16,0.7654776547765477,0.7647112420196798,0.8698461846553116,8.453042123236987
MelbournePedestrian,maximum_absolute_scaling,Resample_17,0.7675276752767528,0.7713291485060191,0.8708230429691766,8.379151894887013
MelbournePedestrian,maximum_absolute_scaling,Resample_18,0.7712177121771218,0.7712430031275085,0.8729656241595618,8.24614948385706
MelbournePedestrian,maximum_absolute_scaling,Resample_19,0.7593275932759328,0.7614267149658377,0.8664242088748042,8.674712808286907
MelbournePedestrian,maximum_absolute_scaling,Resample_20,0.7744977449774497,0.7716566248428427,0.8747320717267973,8.127925118497103
MelbournePedestrian,maximum_absolute_scaling,Resample_21,0.7662976629766297,0.7665659065375381,0.8701711114611628,8.423486031896996
