Dataset,Normalization,Resample,accuracy,balanced_accuracy,auroc,log_loss
DodgerLoopDay,maximum_absolute_scaling,Resample_0,0.55,0.5412587412587413,0.7372940740215619,16.219644025102717
DodgerLoopDay,maximum_absolute_scaling,Resample_1,0.5125,0.4833539476396619,0.7193450688357927,17.571281027194612
DodgerLoopDay,maximum_absolute_scaling,Resample_2,0.4875,0.4362244897959183,0.705012077294686,18.472372361922538
DodgerLoopDay,maximum_absolute_scaling,Resample_3,0.5125,0.5094516594516595,0.7186153931644222,17.571281027194612
DodgerLoopDay,maximum_absolute_scaling,Resample_4,0.4875,0.4500333000333,0.7005723114051359,18.472372361922538
DodgerLoopDay,maximum_absolute_scaling,Resample_5,0.4875,0.49809872667015526,0.7076693615636225,18.472372361922538
DodgerLoopDay,maximum_absolute_scaling,Resample_6,0.5625,0.5070909482674189,0.7451250619901411,15.769098357738756
DodgerLoopDay,maximum_absolute_scaling,Resample_7,0.5375,0.5217861503575788,0.7339815183435731,16.670189692466682
DodgerLoopDay,maximum_absolute_scaling,Resample_8,0.4625,0.499000999000999,0.6863355818124377,19.373463696650468
DodgerLoopDay,maximum_absolute_scaling,Resample_9,0.4125,0.47503924646781787,0.6530231957097629,21.175646366106328
DodgerLoopDay,maximum_absolute_scaling,Resample_10,0.5125,0.5111138861138861,0.7171197349409549,17.571281027194612
DodgerLoopDay,maximum_absolute_scaling,Resample_11,0.5125,0.5025236668093811,0.7176831820569654,17.571281027194612
DodgerLoopDay,maximum_absolute_scaling,Resample_12,0.4375,0.447924297924298,0.6689788584658751,20.274555031378394
DodgerLoopDay,maximum_absolute_scaling,Resample_13,0.4875,0.44669913419913415,0.7008491741510431,18.472372361922538
DodgerLoopDay,maximum_absolute_scaling,Resample_14,0.5125,0.4650710400710401,0.7206590258702249,17.571281027194612
DodgerLoopDay,maximum_absolute_scaling,Resample_15,0.475,0.46468531468531477,0.6940830647638679,18.922918029286503
DodgerLoopDay,maximum_absolute_scaling,Resample_16,0.525,0.5437617937617937,0.7207895439109284,17.120735359830647
DodgerLoopDay,maximum_absolute_scaling,Resample_17,0.5125,0.49540300968872397,0.7146205804809602,17.571281027194612
DodgerLoopDay,maximum_absolute_scaling,Resample_18,0.5375,0.5313186813186813,0.7336516464900024,16.670189692466682
DodgerLoopDay,maximum_absolute_scaling,Resample_19,0.4875,0.4927334570191713,0.709380203033666,18.472372361922538
DodgerLoopDay,maximum_absolute_scaling,Resample_20,0.5375,0.5317016317016316,0.7316343928875897,16.670189692466682
DodgerLoopDay,maximum_absolute_scaling,Resample_21,0.525,0.5344655344655345,0.7226816229411946,17.120735359830647
DodgerLoopDay,maximum_absolute_scaling,Resample_22,0.55,0.5383590094116409,0.7413581294746122,16.219644025102717
DodgerLoopDay,maximum_absolute_scaling,Resample_23,0.55,0.5269056340484912,0.7326786130712852,16.219644025102717
DodgerLoopDay,maximum_absolute_scaling,Resample_24,0.5875,0.5515563801278087,0.762361557107574,14.868007023010824
DodgerLoopDay,maximum_absolute_scaling,Resample_25,0.55,0.5316849816849817,0.7423066697612567,16.219644025102717
DodgerLoopDay,maximum_absolute_scaling,Resample_26,0.5,0.5615671909789557,0.7130902046710329,18.021826694558577
DodgerLoopDay,maximum_absolute_scaling,Resample_27,0.4875,0.49857285571571286,0.6956352790409696,18.472372361922538
