Dataset,Normalization,Resample,accuracy,balanced_accuracy,auroc,log_loss
DodgerLoopDay,decimal_scaling,Resample_0,0.4625,0.4606726606726607,0.6858230767972342,19.373463696650468
DodgerLoopDay,decimal_scaling,Resample_1,0.4,0.4017109874252731,0.653545006257062,21.62619203347029
DodgerLoopDay,decimal_scaling,Resample_2,0.475,0.439239332096475,0.696750109793588,18.922918029286503
DodgerLoopDay,decimal_scaling,Resample_3,0.35,0.3572324500895929,0.6214935823563464,23.428374702926146
DodgerLoopDay,decimal_scaling,Resample_4,0.35,0.3298867798867799,0.6219423898280256,23.428374702926146
DodgerLoopDay,decimal_scaling,Resample_5,0.45,0.458773765916623,0.6841025877866324,19.824009364014433
DodgerLoopDay,decimal_scaling,Resample_6,0.4375,0.4084395996160701,0.679764006311793,20.274555031378394
DodgerLoopDay,decimal_scaling,Resample_7,0.4125,0.40753532182103613,0.6613661509857828,21.175646366106328
DodgerLoopDay,decimal_scaling,Resample_8,0.4,0.40751153608296464,0.6467469989125977,21.62619203347029
DodgerLoopDay,decimal_scaling,Resample_9,0.325,0.401883830455259,0.5987717257866512,24.32946603765408
DodgerLoopDay,decimal_scaling,Resample_10,0.45,0.4687740830597974,0.6785254978635901,19.824009364014433
DodgerLoopDay,decimal_scaling,Resample_11,0.375,0.3665810380096094,0.6359847183519742,22.52728336819822
DodgerLoopDay,decimal_scaling,Resample_12,0.3625,0.3970362970362971,0.6273092785011148,22.977829035562184
DodgerLoopDay,decimal_scaling,Resample_13,0.5,0.46061854811854813,0.7112835123986807,18.021826694558577
DodgerLoopDay,decimal_scaling,Resample_14,0.425,0.39291264291264294,0.6688571622862964,20.72510069874236
DodgerLoopDay,decimal_scaling,Resample_15,0.3375,0.33063603063603064,0.6108489794360313,23.87892037029011
DodgerLoopDay,decimal_scaling,Resample_16,0.4,0.39816294816294817,0.6467493565884173,21.62619203347029
DodgerLoopDay,decimal_scaling,Resample_17,0.35,0.3451041022469594,0.6225140138489802,23.428374702926146
DodgerLoopDay,decimal_scaling,Resample_18,0.425,0.41807081807081803,0.6670638846246929,20.72510069874236
DodgerLoopDay,decimal_scaling,Resample_19,0.4375,0.44502422180993617,0.6768496392166448,20.274555031378394
DodgerLoopDay,decimal_scaling,Resample_20,0.4125,0.39940059940059947,0.6569475876009067,21.175646366106328
DodgerLoopDay,decimal_scaling,Resample_21,0.4625,0.48151848151848153,0.6855844998609438,19.373463696650468
DodgerLoopDay,decimal_scaling,Resample_22,0.4875,0.47342394447657604,0.7042123888976582,18.472372361922538
DodgerLoopDay,decimal_scaling,Resample_23,0.4,0.40437816152101863,0.6492098742274953,21.62619203347029
DodgerLoopDay,decimal_scaling,Resample_24,0.425,0.4116883116883117,0.6659846701445415,20.72510069874236
DodgerLoopDay,decimal_scaling,Resample_25,0.4625,0.46800976800976807,0.6886192008538025,19.373463696650468
DodgerLoopDay,decimal_scaling,Resample_26,0.375,0.4334913452560511,0.6372893997657505,22.52728336819822
DodgerLoopDay,decimal_scaling,Resample_27,0.4125,0.42087277801563516,0.6549840011100762,21.175646366106328
DodgerLoopDay,decimal_scaling,Resample_28,0.4125,0.37891374498517355,0.6570380119948205,21.175646366106328
DodgerLoopDay,decimal_scaling,Resample_29,0.3625,0.38310974739546166,0.6248300903813586,22.977829035562184
GesturePebbleZ1,decimal_scaling,Resample_0,0.6627906976744186,0.6557756107118825,0.7978376049005437,12.154255212609272
GesturePebbleZ1,decimal_scaling,Resample_1,0.6453488372093024,0.6539451942984552,0.7875641539134417,12.782923585675272
GesturePebbleZ1,decimal_scaling,Resample_2,0.6627906976744186,0.6632666268418955,0.7968793902662337,12.154255212609272
GesturePebbleZ1,decimal_scaling,Resample_3,0.6976744186046512,0.7041158189679696,0.8171498100531654,10.89691846647728
GesturePebbleZ1,decimal_scaling,Resample_4,0.6569767441860465,0.6626044974976385,0.7979200607946489,12.363811336964606
GesturePebbleZ1,decimal_scaling,Resample_5,0.6976744186046512,0.6937639705492876,0.8199433276350356,10.896918466477278
GesturePebbleZ1,decimal_scaling,Resample_6,0.6453488372093024,0.6514069727382426,0.7868875595165313,12.782923585675272
GesturePebbleZ1,decimal_scaling,Resample_7,0.6453488372093024,0.6453536459283585,0.786809050926948,12.782923585675272
GesturePebbleZ1,decimal_scaling,Resample_8,0.686046511627907,0.6841250397144746,0.8121993126272016,11.316030715187944
GesturePebbleZ1,decimal_scaling,Resample_9,0.6744186046511628,0.6871715927750411,0.8049042446540526,11.735142963898609
GesturePebbleZ1,decimal_scaling,Resample_10,0.7558139534883721,0.7539538622297243,0.8533194182990269,8.801357222923956
GesturePebbleZ1,decimal_scaling,Resample_11,0.6802325581395349,0.6818094217519505,0.8107918863240122,11.525586839543276
GesturePebbleZ1,decimal_scaling,Resample_12,0.6686046511627907,0.6713916749495498,0.8023325653878064,11.944699088253941
GesturePebbleZ1,decimal_scaling,Resample_13,0.686046511627907,0.6763486071050031,0.8139242520956447,11.316030715187946
GesturePebbleZ1,decimal_scaling,Resample_14,0.6744186046511628,0.6883952427500816,0.8042241881726622,11.735142963898609
GesturePebbleZ1,decimal_scaling,Resample_15,0.686046511627907,0.6932707824527539,0.8123313785394323,11.316030715187942
GesturePebbleZ1,decimal_scaling,Resample_16,0.686046511627907,0.6861734996450402,0.8142426820595537,11.316030715187942
GesturePebbleZ1,decimal_scaling,Resample_17,0.7034883720930233,0.7051980118646785,0.8246508378712005,10.687362342121947
